name,source
MOPS,bmse000788
MOPS,bmse000788
3_Carboxypropyl_trimethyl_ammonium,bmse000794
3_Carboxypropyl_trimethyl_ammonium,bmse000794
3_Carboxypropyl_trimethyl_ammonium,bmse000794
3_Carboxypropyl_trimethyl_ammonium,bmse000794
DSS,bmse000795
DSS,bmse000795
DSS,bmse000795
DSS,bmse000795
Acetamide,bmse000825
Acetonitrile,bmse000826
3_Aminoisobutyric_acid,bmse000828
3_Aminoisobutyric_acid,bmse000828
3_Aminoisobutyric_acid,bmse000828
3_Aminoisobutyric_acid,bmse000828
IPTG,bmse000829
IPTG,bmse000829
IPTG,bmse000829
IPTG,bmse000829
IPTG,bmse000829
IPTG,bmse000829
IPTG,bmse000829
IPTG,bmse000829
IPTG,bmse000829
"1,2,4_Benzenetriol",bmse000831
"1,2,4_Benzenetriol",bmse000831
"1,2,4_Benzenetriol",bmse000831
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Deoxycholic_acid,bmse000833
Octanal,bmse000851
Octanal,bmse000851
Octanal,bmse000851
Octanal,bmse000851
Octanal,bmse000851
Octanal,bmse000851
Octanal,bmse000851
Octanal,bmse000851
ATP,bmse000854
ATP,bmse000854
ATP,bmse000854
ATP,bmse000854
ATP,bmse000854
ATP,bmse000854
ATP,bmse000854
dGMP,bmse000879
dGMP,bmse000879
dGMP,bmse000879
dGMP,bmse000879
dGMP,bmse000879
dGMP,bmse000879
dGMP,bmse000879
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Mannose,bmse000882
D_Tagatose,bmse000883
D_Tagatose,bmse000883
D_Tagatose,bmse000883
D_Tagatose,bmse000883
D_Tagatose,bmse000883
D_Tagatose,bmse000883
D_Tagatose,bmse000883
HEPES,bmse000890
HEPES,bmse000890
HEPES,bmse000890
HEPES,bmse000890
HEPES,bmse000890
HEPES,bmse000890
MES,bmse000892
MES,bmse000892
MES,bmse000892
MES,bmse000892
L_Glutathione_oxidized,bmse000906
L_Glutathione_oxidized,bmse000906
L_Glutathione_oxidized,bmse000906
L_Glutathione_oxidized,bmse000906
L_Glutathione_oxidized,bmse000906
L_Glutathione_oxidized,bmse000906
L_Glutathione_oxidized,bmse000906
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Chenodeoxycholic_acid,bmse000908
Leucine,bmse000920
Leucine,bmse000920
Leucine,bmse000920
Leucine,bmse000920
Leucine,bmse000920
Deoxyinosine,bmse000942
Deoxyinosine,bmse000942
Deoxyinosine,bmse000942
Deoxyinosine,bmse000942
Deoxyinosine,bmse000942
Deoxyinosine,bmse000942
Deoxyinosine,bmse000942
Deoxyinosine,bmse000942
Argininosuccinic_acid,bmse000959
Argininosuccinic_acid,bmse000959
Argininosuccinic_acid,bmse000959
Argininosuccinic_acid,bmse000959
Argininosuccinic_acid,bmse000959
Argininosuccinic_acid,bmse000959
Argininosuccinic_acid,bmse000959
N-Acetylserine,bmse000983
N-Acetylserine,bmse000983
N-Acetylserine,bmse000983
L_Histidine,bmse001015
L_Histidine,bmse001015
L_Histidine,bmse001015
L_Histidine,bmse001015
L_Histidine,bmse001015
Guanosine,bmse001018
Guanosine,bmse001018
Guanosine,bmse001018
Guanosine,bmse001018
Guanosine,bmse001018
Vanillin,bmse010006
Vanillin,bmse010006
Vanillin,bmse010006
Vanillin,bmse010006
Vanillin,bmse010006
Sinapic_acid,bmse010209
Sinapic_acid,bmse010209
Sinapic_acid,bmse010209
Sinapic_acid,bmse010209
Ferulic_acid,bmse010211
Ferulic_acid,bmse010211
Ferulic_acid,bmse010211
Ferulic_acid,bmse010211
Ferulic_acid,bmse010211
Ferulic_acid,bmse010211
Iso-Valeraldehyde,bmse010220
Iso-Valeraldehyde,bmse010220
Iso-Valeraldehyde,bmse010220
Iso-Valeraldehyde,bmse010220
Iso-Valeraldehyde,bmse010220
"1,3_Diaminopropane",HMDB00002
"1,3_Diaminopropane",HMDB00002
2_Deoxycytidine,HMDB00014
2_Deoxycytidine,HMDB00014
2_Deoxycytidine,HMDB00014
2_Deoxycytidine,HMDB00014
2_Deoxycytidine,HMDB00014
2_Deoxycytidine,HMDB00014
2_Deoxycytidine,HMDB00014
2_Deoxycytidine,HMDB00014
2_Deoxycytidine,HMDB00014
Pyridoxic_acid,HMDB00017
Pyridoxic_acid,HMDB00017
Pyridoxic_acid,HMDB00017
3_Methoxytyramine,HMDB00022
3_Methoxytyramine,HMDB00022
3_Methoxytyramine,HMDB00022
3_Methoxytyramine,HMDB00022
3_Methoxytyramine,HMDB00022
3_Methoxytyramine,HMDB00022
3_Ureidopropionic_acid,HMDB00026
3_Ureidopropionic_acid,HMDB00026
L_Carnosine,HMDB00033
L_Carnosine,HMDB00033
L_Carnosine,HMDB00033
L_Carnosine,HMDB00033
L_Carnosine,HMDB00033
L_Carnosine,HMDB00033
L_Carnosine,HMDB00033
Adenine,HMDB00034
Adenine,HMDB00034
AMP,HMDB00045
AMP,HMDB00045
AMP,HMDB00045
AMP,HMDB00045
AMP,HMDB00045
AMP,HMDB00045
AMP,HMDB00045
AMP_sulfate,HMDB00045
AMP_sulfate,HMDB00045
AMP_sulfate,HMDB00045
AMP_sulfate,HMDB00045
AMP_sulfate,HMDB00045
AMP_sulfate,HMDB00045
AMP_sulfate,HMDB00045
Adenosine,HMDB00050
Adenosine,HMDB00050
Adenosine,HMDB00050
Adenosine,HMDB00050
Adenosine,HMDB00050
Adenosine,HMDB00050
Adenosine,HMDB00050
Adenosine,HMDB00050
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
Cellobiose,HMDB00055
cAMP,HMDB00058
cAMP,HMDB00058
cAMP,HMDB00058
cAMP,HMDB00058
cAMP,HMDB00058
cAMP,HMDB00058
cAMP,HMDB00058
cAMP,HMDB00058
Acetoacetic_acid,HMDB00060
Acetoacetic_acid,HMDB00060
Adenosine_3_5_diphosphate,HMDB00061
Adenosine_3_5_diphosphate,HMDB00061
Adenosine_3_5_diphosphate,HMDB00061
Adenosine_3_5_diphosphate,HMDB00061
Adenosine_3_5_diphosphate,HMDB00061
Adenosine_3_5_diphosphate,HMDB00061
Adenosine_3_5_diphosphate,HMDB00061
L_Carnitine,HMDB00062
L_Carnitine,HMDB00062
L_Carnitine,HMDB00062
L_Carnitine,HMDB00062
Dopamine,HMDB00073
Dopamine,HMDB00073
Dopamine,HMDB00073
Dopamine,HMDB00073
Dopamine,HMDB00073
Dihydrothymine,HMDB00079
Dihydrothymine,HMDB00079
Dihydrothymine,HMDB00079
Dihydrothymine,HMDB00079
2_Deoxyguanosine,HMDB00085
2_Deoxyguanosine,HMDB00085
2_Deoxyguanosine,HMDB00085
2_Deoxyguanosine,HMDB00085
2_Deoxyguanosine,HMDB00085
2_Deoxyguanosine,HMDB00085
2_Deoxyguanosine,HMDB00085
Glycerophosphocholine,HMDB00086
Glycerophosphocholine,HMDB00086
Glycerophosphocholine,HMDB00086
Glycerophosphocholine,HMDB00086
Glycerophosphocholine,HMDB00086
Glycerophosphocholine,HMDB00086
Glycerophosphocholine,HMDB00086
Glycerophosphocholine,HMDB00086
Dimethylamine,HMDB00087
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
D_Xylose,HMDB00098
L_Cystathionine,HMDB00099
L_Cystathionine,HMDB00099
L_Cystathionine,HMDB00099
L_Cystathionine,HMDB00099
L_Cystathionine,HMDB00099
Deoxyadenosine,HMDB00101
Deoxyadenosine,HMDB00101
Deoxyadenosine,HMDB00101
Deoxyadenosine,HMDB00101
Deoxyadenosine,HMDB00101
Deoxyadenosine,HMDB00101
Deoxyadenosine,HMDB00101
Deoxyadenosine,HMDB00101
Deoxyadenosine,HMDB00101
Galactitol,HMDB00107
Galactitol,HMDB00107
Galactitol,HMDB00107
Homovanillic_acid,HMDB00118
Homovanillic_acid,HMDB00118
Homovanillic_acid,HMDB00118
Homovanillic_acid,HMDB00118
Homovanillic_acid,HMDB00118
Glyoxylic_acid,HMDB00119
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
D-Glucuronic_acid,HMDB00127
Homogentisic_acid,HMDB00130
Homogentisic_acid,HMDB00130
Homogentisic_acid,HMDB00130
Homogentisic_acid,HMDB00130
Guanine,HMDB00132
Glyceric_acid,HMDB00139
Glyceric_acid,HMDB00139
Glyceric_acid,HMDB00139
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
D_Galactose,HMDB00143
L_Glutamic_acid,HMDB00148
L_Glutamic_acid,HMDB00148
L_Glutamic_acid,HMDB00148
Gluconic_acid,HMDB00150
Gluconic_acid,HMDB00150
Gluconic_acid,HMDB00150
Gluconic_acid,HMDB00150
Gluconic_acid,HMDB00150
Gluconic_acid,HMDB00150
Malic_acid,HMDB00156
Malic_acid,HMDB00156
Malic_acid,HMDB00156
L_Tyrosine,HMDB00158
L_Tyrosine,HMDB00158
L_Tyrosine,HMDB00158
L_Tyrosine,HMDB00158
L_Tyrosine,HMDB00158
L_Phenylalanine,HMDB00159
L_Phenylalanine,HMDB00159
L_Phenylalanine,HMDB00159
L_Phenylalanine,HMDB00159
L_Phenylalanine,HMDB00159
L_Phenylalanine,HMDB00159
L_Proline,HMDB00162
L_Proline,HMDB00162
L_Proline,HMDB00162
L_Proline,HMDB00162
L_Proline,HMDB00162
L_Proline,HMDB00162
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Maltose,HMDB00163
Methylamine,HMDB00164
L_Threonine,HMDB00167
L_Threonine,HMDB00167
L_Threonine,HMDB00167
L_Asparagine,HMDB00168
L_Asparagine,HMDB00168
L_Asparagine,HMDB00168
L_Isoleucine,HMDB00172
L_Isoleucine,HMDB00172
L_Isoleucine,HMDB00172
L_Isoleucine,HMDB00172
L_Isoleucine,HMDB00172
L_Isoleucine,HMDB00172
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
L_Fucose,HMDB00174
IMP,HMDB00175
IMP,HMDB00175
IMP,HMDB00175
IMP,HMDB00175
IMP,HMDB00175
IMP,HMDB00175
IMP,HMDB00175
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
Lactose,HMDB00186
ITP,HMDB00189
ITP,HMDB00189
ITP,HMDB00189
ITP,HMDB00189
ITP,HMDB00189
ITP,HMDB00189
ITP,HMDB00189
ITP,HMDB00189
L_Cystine,HMDB00192
L_Cystine,HMDB00192
L_Cystine,HMDB00192
Threo_isocitric_acid,HMDB00193
Threo_isocitric_acid,HMDB00193
Threo_isocitric_acid,HMDB00193
Threo_isocitric_acid,HMDB00193
Inosine,HMDB00195
Inosine,HMDB00195
Inosine,HMDB00195
Inosine,HMDB00195
Inosine,HMDB00195
Inosine,HMDB00195
Inosine,HMDB00195
Inosine,HMDB00195
Nepsilon_Acetyl_L_Lysine,HMDB00206
Nepsilon_Acetyl_L_Lysine,HMDB00206
Nepsilon_Acetyl_L_Lysine,HMDB00206
Nepsilon_Acetyl_L_Lysine,HMDB00206
Nepsilon_Acetyl_L_Lysine,HMDB00206
Nepsilon_Acetyl_L_Lysine,HMDB00206
alpha_Ketoglutaric_acid,HMDB00208
alpha_Ketoglutaric_acid,HMDB00208
myo_Inositol,HMDB00211
myo_Inositol,HMDB00211
myo_Inositol,HMDB00211
myo_Inositol,HMDB00211
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
N_acetylgalactosamine,HMDB00212
Norepinephrine,HMDB00216
Norepinephrine,HMDB00216
Norepinephrine,HMDB00216
Norepinephrine,HMDB00216
Norepinephrine,HMDB00216
Norepinephrine,HMDB00216
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
NADP+,HMDB00217
2_Oxoadipic_acid,HMDB00225
2_Oxoadipic_acid,HMDB00225
2_Oxoadipic_acid,HMDB00225
Orotic_acid,HMDB00226
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Mevalonic_acid,HMDB00227
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
Nicotinamide_D_ribonucleotide_oxidized,HMDB00229
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
N_Acetylneuraminic_acid,HMDB00230
Thiamin,HMDB00235
Thiamin,HMDB00235
Thiamin,HMDB00235
Thiamin,HMDB00235
Thiamin,HMDB00235
Thiamin,HMDB00235
Thiamin,HMDB00235
Propionic_acid,HMDB00237
Propionic_acid,HMDB00237
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Riboflavin,HMDB00244
Tetrahydrofuran,HMDB00246
Tetrahydrofuran,HMDB00246
D_Sorbitol,HMDB00247
D_Sorbitol,HMDB00247
D_Sorbitol,HMDB00247
D_Sorbitol,HMDB00247
D_Sorbitol,HMDB00247
D_Sorbitol,HMDB00247
D_Sorbitol,HMDB00247
D_Sorbitol,HMDB00247
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Sucrose,HMDB00258
Thymine,HMDB00262
Thymine,HMDB00262
Phosphoenolpyruvic_acid,HMDB00263
Phosphoenolpyruvic_acid,HMDB00263
Saccharopine,HMDB00279
Saccharopine,HMDB00279
Saccharopine,HMDB00279
Saccharopine,HMDB00279
Saccharopine,HMDB00279
Saccharopine,HMDB00279
Saccharopine,HMDB00279
Saccharopine,HMDB00279
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
D_Ribose,HMDB00283
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_glucose,HMDB00286
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP_GlcNAc,HMDB00290
UDP,HMDB00295
UDP,HMDB00295
UDP,HMDB00295
UDP,HMDB00295
UDP,HMDB00295
UDP,HMDB00295
UDP,HMDB00295
Xanthosine,HMDB00299
Xanthosine,HMDB00299
Xanthosine,HMDB00299
Xanthosine,HMDB00299
Xanthosine,HMDB00299
Xanthosine,HMDB00299
Xanthosine,HMDB00299
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
UDP_galactose,HMDB00302
Tyramine,HMDB00306
Tyramine,HMDB00306
Tyramine,HMDB00306
Tyramine,HMDB00306
2_Methylacetoacetate,HMDB00310
2_Methylacetoacetate,HMDB00310
2_Methylacetoacetate,HMDB00310
"3,4_Dihydroxyphenylglycol",HMDB00318
"3,4_Dihydroxyphenylglycol",HMDB00318
"3,4_Dihydroxyphenylglycol",HMDB00318
"3,4_Dihydroxyphenylglycol",HMDB00318
"3,4_Dihydroxyphenylglycol",HMDB00318
2_Hydroxyadipic_acid,HMDB00321
2_Hydroxyadipic_acid,HMDB00321
2_Hydroxyadipic_acid,HMDB00321
2_Hydroxyadipic_acid,HMDB00321
2_Hydroxyadipic_acid,HMDB00321
3_Hydroxysuberic_acid,HMDB00325
3_Hydroxysuberic_acid,HMDB00325
3_Hydroxysuberic_acid,HMDB00325
3_Hydroxysuberic_acid,HMDB00325
3_Hydroxysuberic_acid,HMDB00325
3_Hydroxysuberic_acid,HMDB00325
_S__3_Hydroxyisobutyric_acid,HMDB00336
_S__3_Hydroxyisobutyric_acid,HMDB00336
_S__3_Hydroxyisobutyric_acid,HMDB00336
_S__3_Hydroxyisobutyric_acid,HMDB00336
3_Deoxyarabinohexonic_acid,HMDB00346
3_Deoxyarabinohexonic_acid,HMDB00346
3_Deoxyarabinohexonic_acid,HMDB00346
3_Deoxyarabinohexonic_acid,HMDB00346
3_Deoxyarabinohexonic_acid,HMDB00346
3_Deoxyarabinohexonic_acid,HMDB00346
3_Hydroxy_3_methylglutaric_acid,HMDB00355
3_Hydroxy_3_methylglutaric_acid,HMDB00355
3_Hydroxy_3_methylglutaric_acid,HMDB00355
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Methylbutyroylcarnitine,HMDB00378
2_Pyrocatechuic_acid,HMDB00397
2_Pyrocatechuic_acid,HMDB00397
2_Pyrocatechuic_acid,HMDB00397
3_Oxoadipic_acid,HMDB00398
3_Oxoadipic_acid,HMDB00398
3_Oxoadipic_acid,HMDB00398
2_Isopropylmalic_acid,HMDB00402
2_Isopropylmalic_acid,HMDB00402
2_Isopropylmalic_acid,HMDB00402
2_Isopropylmalic_acid,HMDB00402
2_Isopropylmalic_acid,HMDB00402
2_Hydroxy_3_methylbutyric_acid,HMDB00407
2_Hydroxy_3_methylbutyric_acid,HMDB00407
2_Hydroxy_3_methylbutyric_acid,HMDB00407
2_Hydroxy_3_methylbutyric_acid,HMDB00407
"2,3_Dihydroxyvaleric_acid",HMDB00421
"2,3_Dihydroxyvaleric_acid",HMDB00421
"2,3_Dihydroxyvaleric_acid",HMDB00421
"2,3_Dihydroxyvaleric_acid",HMDB00421
2_Methylglutaric_acid,HMDB00422
2_Methylglutaric_acid,HMDB00422
2_Methylglutaric_acid,HMDB00422
2_Methylglutaric_acid,HMDB00422
2_Methylglutaric_acid,HMDB00422
3_Hydroxyglutaric_acid,HMDB00428
3_Hydroxyglutaric_acid,HMDB00428
Homoveratric_acid,HMDB00434
Homoveratric_acid,HMDB00434
Homoveratric_acid,HMDB00434
Homoveratric_acid,HMDB00434
Homoveratric_acid,HMDB00434
3_Furoic_acid,HMDB00444
3_Furoic_acid,HMDB00444
3_Furoic_acid,HMDB00444
3_Furoic_acid,HMDB00444
3_Furoic_acid,HMDB00444
N_alpha_Acetyl_L_Lysine,HMDB00446
N_alpha_Acetyl_L_Lysine,HMDB00446
N_alpha_Acetyl_L_Lysine,HMDB00446
N_alpha_Acetyl_L_Lysine,HMDB00446
N_alpha_Acetyl_L_Lysine,HMDB00446
N_alpha_Acetyl_L_Lysine,HMDB00446
N_alpha_Acetyl_L_Lysine,HMDB00446
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
5_Hydroxylysine,HMDB00450
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
